HD 109387 12:33:28.9  69:47:17 21/02/1996 00:46:15  1015.0 j109387f.fit  
HD 109387 12:33:28.9  69:47:17 21/02/1996 23:11:13   818.0 j109387g.fit  
HD 110432 12:42:50.2 -63:03:32 02/02/1990 06:20:02  4500.0 110432zf.fit  
HD 110432 12:42:50.2 -63:03:32 18/01/1992 07:07:41  2700.0 110432bd.fit  
HD 112078 12:54:39.1 -59:08:47 07/02/1990 08:20:21  1800.0 112078zb.fit  
HD 112078 12:54:39.1 -59:08:47 18/01/1992 07:55:33  1800.0 112078bd.fit  
HD 112078 12:54:39.1 -59:08:47 30/08/1991 23:09:49  1800.0 112078af.fit  
HD 112091 12:54:36.8 -57:10:05 02/02/1990 07:45:39  3600.0 112091zf.fit  
HD 113120 13:03:05.3 -71:28:33 07/02/1990 05:06:15  4200.0 113120zb.fit  
HD 113120 13:03:05.3 -71:28:33 20/01/1992 06:49:38  3000.0 113120bf.fit  
HD 120324 13:49:36.9 -42:28:26 02/02/1990 08:53:14   600.0 120324zf.fit  
HD 120324 13:49:36.9 -42:28:26 15/01/1992 08:23:24   900.0 120324ba.fit  
HD 120324 13:49:36.9 -42:28:26 26/08/1991 23:52:30   600.0 120324ab.fit  
HD 124367 14:14:56.9 -57:05:09 04/02/1990 07:32:55  2700.0 124367zd.fit  
HD 124367 14:14:56.9 -57:05:09 19/01/1992 07:01:34  2400.0 124367be.fit  
HD 124367 14:14:56.9 -57:05:09 27/08/1991 23:36:44  3000.0 124367ac.fit  
HD 127972 14:35:30.3 -42:09:28 05/02/1990 07:48:37   600.0 127972zsfit   
HD 127972 14:35:30.3 -42:09:28 08/03/1996 08:02:16    50.0 127972cd.fit  
HD 127972 14:35:30.3 -42:09:28 27/08/1991 00:07:58   300.0 127972ab.fit  
HD 131492 14:56:44.0 -62:46:51 06/02/1990 07:30:56  2700.0 131492zc.fit  
HD 131492 14:56:44.0 -62:46:51 19/01/1992 07:45:21  2400.0 131492be.fit  
HD 131492 14:56:44.0 -62:46:51 28/08/1991 23:15:44  3000.0 131492ad.fit  
HD 134481 15:11:56.0 -48:44:16 27/08/1991 00:19:39  1200.0 134481ab.fit  
HD 135734 15:18:31.9 -47:52:30 07/02/1990 08:54:44  1200.0 135734zb.fit  
HD 135734 15:18:31.9 -47:52:30 20/01/1992 07:42:08  2552.0 135734bf.fit  
HD 135734 15:18:31.9 -47:52:30 28/08/1991 00:33:45  1800.0 135734ac.fit  
HD 137387 15:31:30.8 -73:23:22 07/02/1990 07:30:40  2700.0 137387zb.fit  
HD 137387 15:31:30.8 -73:23:22 20/01/1992 08:40:33  1800.0 137387bf.fit  
HD 137387 15:31:30.8 -73:23:22 29/08/1991 00:20:28  3000.0 137387ad.fit  
HD 138749 15:32:55.7  31:21:32 03/07/1996 20:29:33   840.0 k138749d.fit  
HD 142184 15:53:55.7 -23:58:41 30/08/1991 00:15:27  3600.0 142184ae.fit  
HD 142983 15:58:11.3 -14:16:46 04/02/1990 08:30:51  2100.0 142983zd.fit  
HD 142983 15:58:11.3 -14:16:46 19/01/1992 08:30:41  1800.0 142983be.fit  
HD 142983 15:58:11.3 -14:16:46 25/08/1991 23:42:51  1800.0 142983aa.fit  
HD 142983 15:58:11.3 -14:16:46 31/08/1991 23:46:44  3600.0 142983ag.fit  
HD 148184 16:27:01.3 -18:27:23 06/02/1990 08:21:08  1800.0 148184zc.fit  
HD 148184 16:27:01.3 -18:27:23 18/01/1992 08:28:42  1800.0 148184bd.fit  
HD 148184 16:27:01.3 -18:27:23 29/08/1991 01:32:35  1800.0 148184ad.fit  
HD 149757 16:37:09.4 -10:34:02 06/02/1990 08:54:00   480.0 149757zc.fit  
HD 149757 16:37:09.4 -10:34:02 20/01/1992 08:27:43   600.0 149757bf.fit  
HD 149757 16:37:09.4 -10:34:02 29/08/1991 02:06:01   600.0 149757ad.fit  
HD 157042 17:23:16.0 -47:28:05 30/08/1991 01:19:53  3600.0 157042ae.fit  
HD 158427 17:31:50.4 -49:52:34 30/08/1991 02:23:59   900.0 158427ae.fit  
HD 158643 17:31:24.8 -23:57:46 30/08/1991 02:43:09  2400.0 158643ae.fit  
HD 164284 18:00:15.7   4:22:07 02/09/1992 19:43:18  1800.0 a164284a.fit  
HD 164284 18:00:15.7   4:22:07 03/07/1996 21:12:54   900.0 k164284d.fit  
HD 164284 18:00:15.7   4:22:07 03/09/1992 19:15:23  1800.0 a164284b.fit  
